,title,byline,dates,datetime
7860,"Hong Kong top officials promote infrastructure financing from AIIB: As regional bank gears up, HK makes pitch as ideal hub for funding 'belt and road' projects",,06 July 2016,2016-07-06
7861,Chinese authorities release video to show bookseller Lam Wing-kee broke mainland law: Hong Kong delegation told that cross-border communication system will be reviewed but the bookseller could face tougher legal measures,,06 July 2016,2016-07-06
7862,"Things will work out fine for Hong Kong, retiring Legco chief Jasper Tsang says",,06 July 2016,2016-07-06
7863,Public Eye: it's as simple as ABC - this anti-Leung campaign makes no sense,,06 July 2016,2016-07-06
7864,"Hong Kong lawmaker 'received priority care at public hospital but did not jump queue': Panel finds doctor and two nurses gave priority treatment to DAB heavyweight at public hospital, but it stops short of mentioning penalties",,06 July 2016,2016-07-06
7865,Domestic helper alleges assault; Hong Kong employer complains about debt collection harassment,,06 July 2016,2016-07-06
7866,Buffet meal time: Hong Kong students over the moon as they get into the school of their choice: Nine out of 10 pupils at Wong Tai Sin primary get their selected secondary,,06 July 2016,2016-07-06
7867,Hong Kong property sales plunge nearly 40pc in past six months,,06 July 2016,2016-07-06
7868,"Hangzhou property prices soar on 'face lift' ahead of G20 summit: With no restrictions on buying property in the city, the cost of housing near sites of G20 summit and 2022 Asian Games have risen 40pc since last year",,06 July 2016,2016-07-06
7869,How developer Rykadan turned a Hong Kong basketball court into 'tiny' flats for big profits,,06 July 2016,2016-07-06
7870,Negotiations over expansion in self storage segment suspended: Poorly managed operators likely to be squeezed out as government moves to tighten safety standards after deadly Ngau Tau Kok blaze,,06 July 2016,2016-07-06
7871,"After a boom decade, Shanghai still needs room to grow: With occupation in the Lujiazui district at 99 per cent, developers have not been keeping up with the city's expansive and challenging economy",,06 July 2016,2016-07-06
7857,"Hong Kong unions want laws to standardise working hours at 44 per week, survey shows: Survey finds 95pc wantlegislation drawn up as labour chiefs continueto boycott committee",,06 July 2016,2016-07-06
7841,Bring home a medal: Hong Kong coach Chan Kong-wah urges players to go for glory in Rio: Table tennis squad have chance to grab glory at Games if they can avoid China in the quarter-finals,,06 July 2016,2016-07-06
7856,China floods leave more than 100 dead or missing: report: Premier visits Anhui province and encourages officials to redouble efforts,,06 July 2016,2016-07-06
7881,Fintech start-up leads charge to improve forex payments for China cross-border e-commerce: Applications needed for predicted 291 million shoppers in China by 2020,,06 July 2016,2016-07-06
7876,"Rykadan chairman sees himself as a calculated risk taker: As a calculated risk taker, William Chan is taking a careful approach as Rykadan pursues its overseas property investments while planning to expand its business into fund management",,06 July 2016,2016-07-06
7877,"Break vicious circle of assertiveness from Beijing and backlash from Hongkongers, Legco president urges: Legco president Jasper Tsang says biggest regret of his eight-year tenure is his failure to bring the pan-democrats and central government together",,06 July 2016,2016-07-06
7878,Office rental growth expected to grind to a halt by year end: Increased space in Kowloon East spurs more firms to leave HK Island,,06 July 2016,2016-07-06
7879,Over 90pc of cities see rally in house sales during first six months: Second-tier cities have overtaken top-tier cities to become the main driver of the surge in the first half but analysts warn a correction is looming,,06 July 2016,2016-07-06
7880,Wanda's first-half property sales decline 17pc,,06 July 2016,2016-07-06
7882,Hong Kong-listed Feiyu issues profit warnings as more Chinese tech start-ups run into trouble: Mobile games maker the latest mainland tech start-up to face operational challenges,,06 July 2016,2016-07-06
7883,"Xiaomi underlines its future as a premium brand: With mainlanders shifting their attention to device upgrades, smartphone giant continues to distance itself from the lower end of the market",,06 July 2016,2016-07-06
7884,"Grace Chen, fashion designer to Chinese high-fliers, spreads her wings: Designer Grace Chen is raising awareness of her brand and the new Shanghai HQ is helping spread the word, writes Jing Zhang",,06 July 2016,2016-07-06
7885,How David Beckham and Daniel Kearns hope to improve Hong Kong men's wardrobe,,06 July 2016,2016-07-06
7875,Exit of P2P lenders from Shanghai office market poses a challenge: Landlords more selective about tenants amid crackdown on fraud,,06 July 2016,2016-07-06
7886,"Bunch of no-hopers: 12.7 per cent of horses considered uncompetitive in Hong Kong: More than one in eight considered as having little or no chance, continuing an upward trend",,06 July 2016,2016-07-06
7888,Activists raise alarm after Hong Kong customs seize 880kg haul of banned shark fins: Wildlife activists say the haul shows how illegal shipments are being concealed with legal cargo,,06 July 2016,2016-07-06
7889,Chinese developer Greenland takes another step towards diversification with tech incubators: Third largest developer to devote commercial properties for start-ups as part of new strategy,,06 July 2016,2016-07-06
7890,China's former top securities regulator says shifting regulation has undermined investor security,,06 July 2016,2016-07-06
7887,Special treatment: Guangzhou R&F will get players' concessions if they compete in Hong Kong Premier League,,06 July 2016,2016-07-06
7965,sports digest,,07 July 2016,2016-07-07
7966,"Stay in the athletes' village and don't forget your mosquito repellent, Hong Kong athletes warned: Chef de Mission Kenneth Fok says athletes will be under tight control to prevent mishaps in the Games city as well as to avoid the Zika virus",,07 July 2016,2016-07-07
7964,Shum hoping his lucky year will keep on going: Win puts a seal on trainer's dominant season at Happy Valley with four-year-old gelding lined up for new season opener in Chief Executive's Cup,,07 July 2016,2016-07-07
7963,"Decades-old Canto-pop songs still relevant for today's Hongkongers: Canto-pop, especially from the golden eraof the '80s and '90s, is still going strong, despite its demise being predicted a decade ago, writes Kevin Kwong",,07 July 2016,2016-07-07
7962,"With Hong Kong show, Lebanese-American artist Walid Raad subverts the idea of the canon: With his exhibition at the Asia Art Archive, Lebanese-American artist Walid Raad reveals a previously unknown link between the late Hong Kong sculptor and collage maker Ha Bik-chuen and the Middle East - or does he? Enid Tsui investigates",,07 July 2016,2016-07-07
7961,"Wayne Wang on his seductive film mystery While the Women Are Sleeping: Wayne Wang talks to Edmund Lee about working with Japanese star Takeshi Kitano, the need for imagination in films and the possible TV adaptation of The Joy Luck Club",,07 July 2016,2016-07-07
7921,"Top of the class: Hong Kong students outperform overseas counterparts in International Baccalaureate: However, there are fewer top scorers and the pass rate dips slightly compared to last year",,07 July 2016,2016-07-07
7967,"Qianhai economic zone reaches 100,000 registered firms but very few are operating: 100,000 firms are registered in the zone but now their challenge is to get up and running due to a lack of offices and facilities",,07 July 2016,2016-07-07
7932,Najib's push for his own political survival is threatening Malaysia's future,,07 July 2016,2016-07-07
7959,"Film review: Cold War 2 - Aaron Kwok, Tony Leung Ka-fai renew power struggle in political thriller",,07 July 2016,2016-07-07
7968,All Around Town: Legco breaks into song and games for one night,,07 July 2016,2016-07-07
7916,MTR Corporation in spotlight amid revelations faulty trains were secretly shipped from Singapore to mainland for repairs,,07 July 2016,2016-07-07
7917,Chinese home builders raise full-year targets amid upbeat first-half sales,,07 July 2016,2016-07-07
7918,"SAIC, Alibaba launch internet-connected car aimed at Chinese mass market",,07 July 2016,2016-07-07
7919,"Anti-graft high-flyer set to be replaced: Short reign of 'uncompromising' Rebecca Li as chief ICAC investigator is almost over, sources say, with rising star Ricky Yau to replace her",,07 July 2016,2016-07-07
7920,"MTR Corp to blame for covering up delays to high-speed rail link project, Legco select committee report says: Pan-democrat lawmakers also submit minority report demanding transport chief and highways director be held responsible for their failures",,07 July 2016,2016-07-07
7933,The three middle-ground musketeers,,07 July 2016,2016-07-07
